X,Y,Z,Timestamp
-0.005942588672041893,-0.025690317153930664,-0.0019006760558113456,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=444781906)"
-0.005862334743142128,-0.025359483435750008,-0.002287249779328704,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=452818223)"
-0.005784155335277319,-0.0250456053763628,-0.00266145053319633,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=460671917)"
-0.005706530064344406,-0.024746917188167572,-0.0030812546610832214,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=468702629)"
-0.005630205851048231,-0.02446344867348671,-0.003488534828647971,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=476760432)"
-0.005556139163672924,-0.02419435605406761,-0.0038837899919599295,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=484699866)"
-0.005483060609549284,-0.023938018828630447,-0.004267694894224405,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=492631357)"
-0.005412353668361902,-0.02369636856019497,-0.004640528000891209,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=500673315)"
-0.0053429859690368176,-0.023468391969799995,-0.005003690719604492,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=508615611)"
-0.0052759903483092785,-0.023252660408616066,-0.0053578270599246025,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=516793228)"
-0.005211296491324902,-0.023048682138323784,-0.0057623544707894325,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=524860801)"
-0.005149082746356726,-0.022855695337057114,-0.006154196336865425,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=533032799)"
-0.0050905863754451275,-0.0226729866117239,-0.0065331789664924145,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=540988890)"
-0.005034446716308594,-0.022500840947031975,-0.006899427622556686,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=549134537)"
-0.004980084951967001,-0.02234017848968506,-0.007253814488649368,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=557117552)"
-0.004925989545881748,-0.022191593423485756,-0.007598185446113348,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=565186176)"
-0.004870892036706209,-0.02205323427915573,-0.007932034321129322,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=573323715)"
-0.004816250875592232,-0.02192447893321514,-0.008255356922745705,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=581415415)"
-0.004764574579894543,-0.02180568501353264,-0.008580186404287815,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=589580177)"
-0.004715122282505035,-0.021696867421269417,-0.008897085674107075,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=597512581)"
-0.004667011555284262,-0.02159878984093666,-0.009204613044857979,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=605713573)"
-0.0046206507831811905,-0.02151259407401085,-0.009501609951257706,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=613636324)"
-0.004575908184051514,-0.021435583010315895,-0.009789903648197651,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=621741379)"
-0.00453417981043458,-0.021367132663726807,-0.0100708594545722,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=629923216)"
-0.004494969733059406,-0.021307721734046936,-0.010342947207391262,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=638023391)"
-0.004456248600035906,-0.021256988868117332,-0.010636700317263603,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=646197561)"
-0.004417235031723976,-0.02121354639530182,-0.010922227054834366,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=654070345)"
-0.004378511570394039,-0.02117832377552986,-0.011200171895325184,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=661821498)"
-0.004342983011156321,-0.021150687709450722,-0.011470000259578228,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=670150693)"
-0.0043095373548567295,-0.02113238535821438,-0.011732364073395729,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=677880673)"
-0.004278817679733038,-0.021123424172401428,-0.011986544355750084,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=685751898)"
-0.004250421654433012,-0.02112356759607792,-0.012232386507093906,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=693733197)"
-0.004224070347845554,-0.021132007241249084,-0.0124719412997365,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=701586250)"
-0.004200996831059456,-0.02114785648882389,-0.01268848218023777,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=709613607)"
-0.004179980140179396,-0.021171916276216507,-0.012900713831186295,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=717653585)"
-0.004161245655268431,-0.021202096715569496,-0.01310695055872202,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=725760348)"
-0.004143151920288801,-0.021237891167402267,-0.013306458480656147,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=733475140)"
-0.0041242316365242004,-0.021281804889440536,-0.013499888591468334,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=741534751)"
-0.004106222186237574,-0.02133220061659813,-0.013687658123672009,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=749477681)"
-0.004089171998202801,-0.021389663219451904,-0.013871301896870136,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=757742408)"
-0.004075038246810436,-0.021453216671943665,-0.014082791283726692,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=765633690)"
-0.0040629212744534016,-0.0215236134827137,-0.014288653619587421,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=773406873)"
-0.004053021315485239,-0.021601902320981026,-0.014489448629319668,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=781404595)"
-0.0040175397880375385,-0.021371081471443176,-0.014505919069051743,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=789542820)"
-0.003983514849096537,-0.021153507754206657,-0.014520776458084583,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=797519563)"
-0.003950470592826605,-0.02094965986907482,-0.014535279013216496,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=805385748)"
-0.003919323440641165,-0.020758939906954765,-0.014548391103744507,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=813388544)"
-0.0038903846871107817,-0.02057989127933979,-0.014560714364051819,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=821411738)"
-0.0038625423330813646,-0.020413335412740707,-0.014573190361261368,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=829581839)"
-0.0038359230384230614,-0.0202596765011549,-0.014585667289793491,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=837493177)"
-0.0038095132913440466,-0.020118052139878273,-0.014596839435398579,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=845348657)"
-0.003784771775826812,-0.019988730549812317,-0.0146072031930089,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=853231292)"
-0.0037618670612573624,-0.019870657473802567,-0.014616221189498901,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=861233776)"
-0.00373950507491827,-0.019763391464948654,-0.01462476048618555,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=869396380)"
-0.0037177882622927427,-0.019666869193315506,-0.014630435965955257,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=877340553)"
-0.0036980619188398123,-0.019581114873290062,-0.014666322618722916,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=885391867)"
-0.0036801595706492662,-0.019505824893712997,-0.014700948260724545,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=893252304)"
-0.003662965027615428,-0.019439809024333954,-0.014735988341271877,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=901335953)"
-0.003647227305918932,-0.01938297227025032,-0.01477065123617649,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=909148833)"
-0.0036347717978060246,-0.0193355493247509,-0.014805534854531288,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=917170077)"
-0.0036241579800844193,-0.019298769533634186,-0.01483937632292509,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=925126206)"
-0.0036155993584543467,-0.019272254779934883,-0.014871039427816868,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=933256469)"
-0.0036095078103244305,-0.019255081191658974,-0.014901886694133282,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=941273230)"
-0.0036050421185791492,-0.01924651302397251,-0.014969955198466778,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=949198115)"
-0.003600803203880787,-0.019244367256760597,-0.015036116354167461,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=957206343)"
-0.0035970283206552267,-0.019249996170401573,-0.015099607408046722,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=965237127)"
-0.0035942515823990107,-0.019263125956058502,-0.01516084372997284,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=973313018)"
-0.003593027824535966,-0.019284861162304878,-0.015218728221952915,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=981160935)"
-0.0035923938266932964,-0.019314631819725037,-0.015272123739123344,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=989181340)"
-0.0035914762411266565,-0.019351525232195854,-0.015322106890380383,"builtin_interfaces.msg.Time(sec=1693543021, nanosec=997156901)"
-0.003589912550523877,-0.019394397735595703,-0.01542301382869482,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=5134482)"
-0.0035882163792848587,-0.019444085657596588,-0.015521308407187462,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=13162140)"
-0.003587430575862527,-0.019499853253364563,-0.015617188066244125,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=21134124)"
-0.003588070860132575,-0.01956051215529442,-0.0157107375562191,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=29136414)"
-0.003589282277971506,-0.019626185297966003,-0.01580163836479187,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=37088249)"
-0.003593627130612731,-0.01969868876039982,-0.015889599919319153,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=45154595)"
-0.003598890732973814,-0.019778145477175713,-0.015973499044775963,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=53130479)"
-0.0036050172057002783,-0.01986289583146572,-0.01605411432683468,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=61111622)"
-0.0036110857035964727,-0.019952930510044098,-0.016150616109371185,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=69223743)"
-0.0036173558328300714,-0.02004980482161045,-0.016243286430835724,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=77054166)"
-0.0036273899022489786,-0.020155133679509163,-0.016333118081092834,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=85114363)"
-0.0036391899921000004,-0.02026737667620182,-0.016420595347881317,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=93056869)"
-0.0036525134928524494,-0.02038598619401455,-0.016506612300872803,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=101130943)"
-0.0036661475896835327,-0.020511718466877937,-0.01659214496612549,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=109025433)"
-0.0036800617817789316,-0.02064281888306141,-0.01667685993015766,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=117090673)"
-0.0036964183673262596,-0.020780712366104126,-0.01683715544641018,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=125002772)"
-0.003714624559506774,-0.020924752578139305,-0.016993286088109016,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=133119834)"
-0.0037319560069590807,-0.021072838455438614,-0.017144877463579178,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=141109366)"
-0.003749024122953415,-0.021224770694971085,-0.017292214557528496,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=149212660)"
-0.0037663145922124386,-0.021382484585046768,-0.017434559762477875,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=157148783)"
-0.003784024156630039,-0.02154471166431904,-0.017573200166225433,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=165088712)"
-0.0038012037985026836,-0.02171158976852894,-0.01771017350256443,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=173027700)"
-0.0038184113800525665,-0.021881962195038795,-0.017844807356595993,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=181004944)"
-0.003695899387821555,-0.02172529324889183,-0.017660755664110184,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=189024319)"
-0.0035758703015744686,-0.021579479798674583,-0.017482159659266472,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=196992338)"
-0.0034597197081893682,-0.021442823112010956,-0.01730707846581936,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=205129269)"
-0.003346347715705633,-0.021316969767212868,-0.017135947942733765,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=213053425)"
-0.00323504232801497,-0.021201729774475098,-0.016969703137874603,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=221047307)"
-0.003126659896224737,-0.02109731361269951,-0.01680801250040531,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=229208625)"
-0.0030209848191589117,-0.02100505493581295,-0.016650132834911346,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=237062242)"
-0.002917591715231538,-0.020922916010022163,-0.016522064805030823,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=245066476)"
-0.002818184904754162,-0.020851165056228638,-0.016397463157773018,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=253100329)"
-0.002722032368183136,-0.020787041634321213,-0.016276270151138306,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=261286258)"
-0.0026293136179447174,-0.020731627941131592,-0.016157180070877075,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=269101243)"
-0.0025390086229890585,-0.020685048773884773,-0.016040202230215073,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=277031685)"
-0.002449784893542528,-0.020646432414650917,-0.015925440937280655,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=285107643)"
-0.0023625667672604322,-0.020615793764591217,-0.015813417732715607,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=293164325)"
-0.002277974970638752,-0.02059379778802395,-0.01570371352136135,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=300978132)"
-0.002196313114836812,-0.020580725744366646,-0.0156417079269886,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=309113487)"
-0.002117865951731801,-0.020575789734721184,-0.015582543797791004,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=317111266)"
-0.0020428274292498827,-0.02057725191116333,-0.015523244626820087,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=325055747)"
-0.001970999175682664,-0.020587032660841942,-0.015464297495782375,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=333081977)"
-0.0019001286709681153,-0.02060527727007866,-0.015408284962177277,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=341106317)"
-0.001829224289394915,-0.020631413906812668,-0.015353712253272533,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=349117134)"
-0.0017593352822586894,-0.020665116608142853,-0.015297820791602135,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=357039275)"
-0.0016895035514608026,-0.020703835412859917,-0.015284226275980473,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=365158086)"
-0.0016215639188885689,-0.020747290924191475,-0.015272065065801144,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=373249395)"
-0.0015564028872177005,-0.020795898512005806,-0.015259754844009876,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=377027061)"
-0.001491738948971033,-0.020849408581852913,-0.015249130316078663,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=389111765)"
-0.0014270736137405038,-0.020907659083604813,-0.015239660628139973,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=396976381)"
-0.0013622642727568746,-0.020970091223716736,-0.015229972079396248,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=405195184)"
-0.0012993804411962628,-0.021039200946688652,-0.01522243581712246,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=413004666)"
-0.0012400317937135696,-0.02111504040658474,-0.015215734951198101,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=421052088)"
-0.0011835031909868121,-0.02119554951786995,-0.015263826586306095,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=428997801)"
-0.001129584270529449,-0.021280424669384956,-0.015311026945710182,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=436976467)"
-0.0010752766393125057,-0.021372050046920776,-0.015356753021478653,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=444925601)"
-0.0010220854310318828,-0.021469229832291603,-0.015401436015963554,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=452915592)"
-0.0009718092624098063,-0.02157202921807766,-0.015446624718606472,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=460961763)"
-0.0009227489354088902,-0.021679159253835678,-0.015492629259824753,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=468963964)"
-0.0008744513615965843,-0.021789081394672394,-0.015538307838141918,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=476969298)"
-0.0008260032627731562,-0.021903617307543755,-0.015597322955727577,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=484943601)"
-0.0007770509109832346,-0.022023173049092293,-0.01565616764128208,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=492925149)"
-0.0007297495030798018,-0.02214929647743702,-0.015714000910520554,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=500967433)"
-0.0006823605508543551,-0.02228187955915928,-0.01577235385775566,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=508946333)"
-0.0006354627548716962,-0.022419994696974754,-0.01583033986389637,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=517188662)"
-0.0005896083312109113,-0.02256193570792675,-0.015886537730693817,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=524967507)"
-0.000543982838280499,-0.022707941010594368,-0.015942443162202835,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=533033342)"
-0.000501862377859652,-0.022857680916786194,-0.01599939540028572,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=540861399)"
-0.0004621045954991132,-0.023010848090052605,-0.016032729297876358,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=548960101)"
-0.00042411923641338944,-0.02316763810813427,-0.016065526753664017,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=556956935)"
-0.0003867407504003495,-0.02332824096083641,-0.016099760308861732,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=564918466)"
-0.0003499092417769134,-0.023493561893701553,-0.01613639108836651,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=572963039)"
-0.00031452576513402164,-0.02366337738931179,-0.01617411896586418,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=580925359)"
-0.0003687779826577753,-0.023426007479429245,-0.016168249770998955,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=588914846)"
-0.00042340182699263096,-0.023201260715723038,-0.016162168234586716,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=596971406)"
-0.00047821388579905033,-0.022989844903349876,-0.016190117225050926,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=604982318)"
-0.0005320378113538027,-0.022791657596826553,-0.01621846854686737,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=613001398)"
-0.0005857905489392579,-0.022604117169976234,-0.01624664105474949,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=620908221)"
-0.0006396648823283613,-0.022426016628742218,-0.016272345557808876,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=629098636)"
-0.0006921569583937526,-0.022256026044487953,-0.016297010704874992,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=637230684)"
-0.0007431078120134771,-0.02209501899778843,-0.016321895644068718,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=641058462)"
-0.0007912465953268111,-0.02194344438612461,-0.016347769647836685,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=653173272)"
-0.000839260988868773,-0.021800408139824867,-0.01637447439134121,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=657187231)"
-0.0008868585573509336,-0.021665291860699654,-0.016445383429527283,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=669026498)"
-0.0009329404565505683,-0.0215383842587471,-0.0165173951536417,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=676974822)"
-0.000978917465545237,-0.02142033539712429,-0.016588512808084488,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=685259690)"
-0.0010235010413452983,-0.021309027448296547,-0.016659339889883995,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=693210185)"
-0.0010671454947441816,-0.021205410361289978,-0.016729503870010376,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=701168920)"
-0.001111854100599885,-0.02111176960170269,-0.016799472272396088,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=709162570)"
-0.0011577664408832788,-0.021026955917477608,-0.016868997365236282,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=717186696)"
-0.0012051801895722747,-0.02095000445842743,-0.016951480880379677,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=725119841)"
-0.0012532167602330446,-0.02088348940014839,-0.017032863572239876,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=733232570)"
-0.001299907686188817,-0.02082560956478119,-0.017113780602812767,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=741245538)"
-0.0013459277106449008,-0.020775072276592255,-0.017193445935845375,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=745160080)"
-0.0013905881205573678,-0.020732460543513298,-0.017272543162107468,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=757193758)"
-0.0014347374672070146,-0.02069896273314953,-0.01735115237534046,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=765162138)"
-0.0014784915838390589,-0.020670602098107338,-0.017427915707230568,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=773148172)"
-0.0015218788757920265,-0.020648015663027763,-0.017504597082734108,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=781152983)"
-0.0015653197187930346,-0.020630834624171257,-0.017552485689520836,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=789351325)"
-0.0016084713861346245,-0.020618490874767303,-0.01760072633624077,"builtin_interfaces.msg.Time(sec=1693543022, nanosec=797425069)"
